file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\jprov\Documents\ck\target\tika\tika-integration-tests\tika-pipes-opensearch-integration-tests\src\test\java\org\apache\tika\pipes\xsearch\tests\XSearchTestClient.java,org.apache.tika.pipes.xsearch.tests.XSearchTestClient,class,13,14,1,13,13,2,0,12,6,0.0,0.0,0.0,4,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,83,6,0,6,6,3,8,6,22,0,19,3,0,0,0,60,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\onenote\fsshttpb\streamobj\StorageManifestRootDeclare.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.StorageManifestRootDeclare,class,6,8,2,6,4,1,0,8,1,0.33333334,0.33333334,0.33333334,3,0,1,0,2,0,3,0,0,0,2,0,2,0,0,0,0,0,2,22,1,0,1,0,0,2,0,4,2,4,1,0,0,0,62,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\metadata\Geographic.java,org.apache.tika.metadata.Geographic,interface,1,2,1,1,0,1,0,1,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,5,0,0,0,0,0,3,0,3,0,3,0,0,0,0,39,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-server\tika-server-core\src\main\java\org\apache\tika\server\core\TikaServerWatchDog.java,org.apache.tika.server.core.TikaServerWatchDog,class,8,11,3,8,33,2,0,34,10,0.76851845,0.4,0.6,9,3,3,5,0,1,5,0,0,3,12,3,0,12,0,0,5,0,14,338,5,5,5,7,0,17,8,34,4,24,6,0,4,2,117,1,10
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\detect\CompositeEncodingDetector.java,org.apache.tika.detect.CompositeEncodingDetector,class,3,9,6,3,12,1,1,10,9,0.75,0.5,0.5,6,0,4,2,0,0,4,0,0,0,2,1,0,2,0,0,2,0,1,39,6,3,1,0,0,0,1,4,0,3,2,0,0,0,46,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\test\java\org\apache\tika\pipes\async\MockEmitter.java,org.apache.tika.pipes.async.MockEmitter,class,5,6,1,5,5,2,0,4,4,0.5,0.16666667,0.16666667,4,1,4,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,1,17,1,1,0,0,0,0,2,2,0,2,1,0,0,0,22,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\test\java\org\apache\tika\sax\OfflineContentHandlerTest.java,org.apache.tika.sax.OfflineContentHandlerTest,class,5,5,0,5,5,1,0,4,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,1,26,0,0,0,2,0,6,0,4,3,4,1,0,0,0,44,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\onenote\fsshttpb\unsigned\UShort.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.unsigned.UShort,class,2,5,3,2,25,3,0,7,0,0.80833334,1.0,1.0,20,3,16,4,0,0,16,0,0,0,6,5,4,2,0,0,6,0,10,75,17,0,2,0,3,1,6,8,5,6,1,0,0,0,83,17,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\test\java\org\apache\tika\fork\unusedpackage\ClassInUnusedPackage.java,org.apache.tika.fork.unusedpackage.ClassInUnusedPackage,class,0,1,1,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-text-module\src\test\java\org\apache\tika\parser\strings\StringsConfigTest.java,org.apache.tika.parser.strings.StringsConfigTest,class,6,7,1,6,4,1,0,13,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,2,2,11,9,10,0,8,1,0,0,1,30,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-server\tika-server-standard\src\test\java\org\apache\tika\server\standard\FetcherTest.java,org.apache.tika.server.standard.FetcherTest,class,14,14,0,14,6,2,0,18,10,0.93333334,0.0,0.0,5,0,1,0,4,0,5,0,0,0,3,3,0,3,0,0,3,0,2,35,2,0,0,1,0,14,1,11,1,11,1,0,0,0,82,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-eval\tika-eval-app\src\main\java\org\apache\tika\eval\app\db\AbstractDBBuffer.java,org.apache.tika.eval.app.db.AbstractDBBuffer,class,1,8,7,1,6,1,4,8,4,0.75,0.16666667,0.16666667,4,0,4,0,0,0,4,2,0,0,5,0,0,5,0,0,4,0,0,39,4,0,2,2,0,0,2,8,1,7,2,0,0,0,42,1024,0
C:\Users\jprov\Documents\ck\target\tika\tika-eval\tika-eval-core\src\main\java\org\apache\tika\eval\core\textstats\TextStatsCalculator.java,org.apache.tika.eval.core.textstats.TextStatsCalculator,interface,0,8,8,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-eval\tika-eval-app\src\main\java\org\apache\tika\eval\app\io\ExtractReaderException.java,org.apache.tika.eval.app.io.ExtractReaderException$TYPE,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-example\src\main\java\org\apache\tika\example\AdvancedTypeDetector.java,org.apache.tika.example.AdvancedTypeDetector$Anonymous1,anonymous,2,2,0,2,2,1,0,2,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,12,2,0,1,0,0,1,1,2,0,2,1,0,0,0,17,-1,0
C:\Users\jprov\Documents\ck\target\tika\tika-server\tika-server-core\src\main\java\org\apache\tika\server\core\TikaLoggingFilter.java,org.apache.tika.server.core.TikaLoggingFilter,class,6,8,2,6,3,1,0,6,0,0.25,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,1,0,2,0,0,1,0,0,16,0,0,0,0,0,2,0,3,0,3,1,0,0,0,17,1,2
C:\Users\jprov\Documents\ck\target\tika\tika-pipes\tika-emitters\tika-emitter-kafka\src\main\java\org\apache\tika\pipes\emitter\kafka\KafkaEmitter.java,org.apache.tika.pipes.emitter.kafka.KafkaEmitter,class,14,15,1,14,36,2,0,15,322,0.9285716,0.083076924,0.9230769,28,0,26,2,0,0,26,0,0,0,26,2,0,3,0,23,2,0,1,157,2,2,3,1,0,8,24,45,7,29,3,0,0,0,132,1,3
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-audiovideo-module\src\main\java\org\apache\tika\parser\mp3\ID3v23Handler.java,org.apache.tika.parser.mp3.ID3v23Handler,class,9,11,2,9,27,2,0,8,83,0.86666673,0.14102565,0.84615386,15,0,13,2,0,0,13,0,0,0,11,0,0,11,0,0,0,0,3,101,14,1,0,0,0,11,11,13,0,13,2,0,1,0,57,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-server\tika-server-core\src\test\java\org\apache\tika\server\core\CXFTestBase.java,org.apache.tika.server.core.CXFTestBase$AverageColor,innerclass,0,0,0,0,5,1,0,0,0,0.4,0.7,1.0,5,0,5,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,0,22,4,0,0,0,0,4,0,3,2,3,0,0,0,0,12,9,0
C:\Users\jprov\Documents\ck\target\tika\tika-server\tika-server-core\src\test\java\org\apache\tika\server\core\CXFTestBase.java,org.apache.tika.server.core.CXFTestBase,class,24,54,30,24,29,1,28,49,169,0.93421054,0.006535948,0.006535948,19,6,5,1,13,0,18,2,0,0,4,2,0,0,4,0,2,0,9,198,13,6,3,2,2,20,16,55,14,48,2,0,1,0,139,1025,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\test\java\org\apache\tika\mime\MimeTypesReaderTest.java,org.apache.tika.mime.MimeTypesReaderTest$CustomClassLoader,innerclass,0,0,0,0,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\xml\SpreadsheetMLParser.java,org.apache.tika.parser.microsoft.xml.SpreadsheetMLParser,class,8,8,0,8,3,4,0,5,3,0.8888889,0.0,0.0,3,0,2,0,1,0,3,0,0,0,6,6,0,2,0,4,6,0,1,106,2,0,0,0,0,5,0,6,0,6,0,0,1,0,53,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-package\src\test\java\org\apache\tika\parser\microsoft\XML2003ParserTest.java,org.apache.tika.parser.microsoft.XML2003ParserTest,class,3,3,0,3,1,2,0,11,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0,0,36,4,6,0,4,0,0,0,0,47,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-eval\tika-eval-app\src\main\java\org\apache\tika\eval\app\io\ExtractReader.java,org.apache.tika.eval.app.io.ExtractReader$FileSuffixes$FORMAT,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
C:\Users\jprov\Documents\ck\target\tika\tika-integration-tests\tika-pipes-solr-integration-tests\src\test\java\org\apache\tika\pipes\solr\tests\TikaPipesSolr7ZkTest.java,org.apache.tika.pipes.solr.tests.TikaPipesSolr7ZkTest,class,3,3,0,3,2,3,0,1,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\detect\Detector.java,org.apache.tika.detect.Detector,interface,2,37,35,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-server\tika-server-standard\src\test\java\org\apache\tika\server\standard\TikaMimeTypesTest.java,org.apache.tika.server.standard.TikaMimeTypesTest,class,7,7,0,7,3,2,0,20,3,0.6666667,0.0,0.0,3,0,1,0,2,0,3,0,0,0,1,1,0,1,0,0,1,0,1,29,0,0,0,0,0,20,3,8,1,8,0,0,0,0,61,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\onenote\ObjectStreamCounters.java,org.apache.tika.parser.microsoft.onenote.ObjectStreamCounters,class,0,1,1,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,3,3,0,3,0,0,0,0,8,0,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\mime\HexCoDec.java,org.apache.tika.mime.HexCoDec,class,3,4,1,3,16,1,0,5,15,0.8333333,0.0,0.0,6,6,5,1,0,0,5,0,0,0,1,1,0,1,0,0,1,0,5,45,8,2,1,0,8,3,15,10,11,7,1,0,0,0,59,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\test\java\org\apache\tika\parser\microsoft\VisioParserTest.java,org.apache.tika.parser.microsoft.VisioParserTest,class,7,8,1,7,1,1,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,4,0,4,0,4,1,0,0,0,26,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\JackcessExtractor.java,org.apache.tika.parser.microsoft.JackcessExtractor,class,20,22,2,20,73,2,0,64,39,0.8818182,0.33333334,0.5,10,0,1,6,1,2,4,0,0,0,11,7,0,0,0,11,11,0,9,300,28,8,23,10,2,30,2,49,3,42,3,0,0,0,143,0,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-xml-module\src\main\java\org\apache\tika\parser\xml\AttributeMetadataHandler.java,org.apache.tika.parser.xml.AttributeMetadataHandler,class,4,5,1,4,6,3,0,7,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,21,0,1,0,0,0,0,1,5,0,3,2,0,0,0,36,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\onenote\fsshttpb\streamobj\space\ObjectSpaceObjectStreamOfOIDs.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.space.ObjectSpaceObjectStreamOfOIDs,class,3,4,1,3,4,1,0,5,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,26,2,2,0,0,0,0,1,11,1,8,1,0,0,0,55,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\pipes\pipesiterator\TotalCounter.java,org.apache.tika.pipes.pipesiterator.TotalCounter,interface,1,3,2,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\test\java\org\apache\tika\config\AbstractTikaConfigTest.java,org.apache.tika.config.AbstractTikaConfigTest,class,5,14,9,5,4,2,7,8,6,1.0,0.0,0.0,4,3,1,0,3,0,4,0,0,0,1,1,0,0,1,0,0,0,4,20,3,0,0,0,0,4,0,3,2,3,0,0,0,0,43,1025,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\test\java\org\apache\tika\parser\microsoft\OldExcelParserTest.java,org.apache.tika.parser.microsoft.OldExcelParserTest,class,13,13,0,13,5,2,0,10,0,0.2,0.6,0.6,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,3,45,0,0,0,2,0,15,0,14,0,14,1,0,0,0,66,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\ooxml\xslf\XSLFEventBasedPowerPointExtractor.java,org.apache.tika.parser.microsoft.ooxml.xslf.XSLFEventBasedPowerPointExtractor$XSLFToTextContentHandler,innerclass,4,4,0,4,24,1,0,1,256,0.7916667,0.036231883,0.036231883,24,0,24,0,0,0,24,0,0,0,1,0,0,1,0,0,1,0,0,58,2,0,0,0,0,3,0,1,0,1,0,0,0,0,54,10,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\detect\XmlRootExtractor.java,org.apache.tika.detect.XmlRootExtractor$MalformedCharException,innerclass,0,0,0,0,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\onenote\fsshttpb\streamobj\basic\CompactID.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic.CompactID,class,3,6,3,3,2,1,0,3,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,16,2,0,0,0,0,0,6,4,0,4,0,0,0,0,49,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\ooxml\OOXMLTikaBodyPartHandler.java,org.apache.tika.parser.microsoft.ooxml.OOXMLTikaBodyPartHandler,class,13,20,7,13,74,1,0,21,0,0.8662553,0.53333336,0.77,27,0,25,2,0,0,25,0,0,0,18,2,0,18,0,0,7,0,2,262,4,0,24,0,0,58,25,50,1,25,3,0,0,0,107,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\test\java\org\apache\tika\sax\xpath\XPathParserTest.java,org.apache.tika.sax.xpath.XPathParserTest,class,4,4,0,4,8,1,0,9,0,0.0,1.0,1.0,8,0,8,0,0,0,8,0,0,0,2,1,0,2,0,0,1,0,0,90,0,0,0,0,0,49,0,12,0,9,0,0,0,0,23,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\onenote\GUID.java,org.apache.tika.parser.microsoft.onenote.GUID,class,4,11,7,4,33,1,0,17,0,0.16666667,0.6818182,0.6818182,12,3,12,0,0,0,12,0,0,0,1,0,0,0,0,1,0,0,10,93,16,9,4,0,2,13,35,16,4,13,3,0,0,0,61,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\onenote\fsshttpb\MSOneStoreParser.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.MSOneStoreParser,class,16,18,2,16,16,1,0,30,0,0.68571424,NaN,NaN,5,0,1,4,0,0,1,0,0,0,7,0,0,7,0,0,1,0,9,67,5,2,8,0,0,1,6,29,0,34,3,0,0,11,67,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-package\src\test\java\org\apache\tika\mime\MimeTypeTest.java,org.apache.tika.mime.MimeTypeTest,class,4,4,0,4,10,1,0,9,4,0.625,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,63,0,0,0,6,0,20,0,2,0,2,1,0,0,0,33,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-ml\tika-parser-nlp-module\src\main\java\org\apache\tika\parser\journal\GrobidRESTParser.java,org.apache.tika.parser.journal.GrobidRESTParser,class,11,14,3,11,16,1,0,21,2,0.6750001,0.33333334,0.33333334,5,2,2,2,1,0,3,0,0,0,8,6,0,8,0,0,6,0,2,75,6,1,5,3,1,17,2,26,6,20,2,0,0,0,75,1,2
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\test\java\org\apache\tika\parser\DummyParameterizedParser.java,org.apache.tika.parser.DummyParameterizedParser,class,6,6,0,6,7,2,0,1,2,0.6964286,0.2,0.3,4,0,4,0,0,0,5,0,0,0,14,1,0,14,0,0,2,0,0,57,1,0,0,2,0,32,5,13,12,14,1,0,0,0,57,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-font-module\src\main\java\org\apache\tika\parser\font\AdobeFontMetricParser.java,org.apache.tika.parser.font.AdobeFontMetricParser,class,10,11,1,10,12,2,0,30,10,0.84285724,0.0,0.0,5,0,2,3,0,0,2,0,0,0,14,14,0,3,0,11,14,0,4,72,1,2,3,0,0,21,3,21,1,20,2,0,0,0,72,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\ooxml\XSLFPowerPointExtractorDecorator.java,org.apache.tika.parser.microsoft.ooxml.XSLFPowerPointExtractorDecorator,class,36,38,2,36,66,2,0,64,13,0.75,0.33333334,0.33333334,6,0,1,3,2,0,3,0,0,0,2,1,0,2,0,0,1,0,0,230,1,13,26,5,2,67,6,44,2,36,6,0,0,0,141,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-ml\tika-parser-nlp-module\src\main\java\org\apache\tika\parser\ner\regex\RegexNERecogniser.java,org.apache.tika.parser.ner.regex.RegexNERecogniser,class,3,7,4,3,17,1,0,24,15,0.7857143,0.14285715,0.2857143,7,1,7,0,0,0,7,0,0,1,6,3,3,3,0,0,1,0,1,71,5,3,2,1,0,3,5,17,1,14,3,0,0,0,118,1,2
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\ooxml\SXSLFPowerPointExtractorDecorator.java,org.apache.tika.parser.microsoft.ooxml.SXSLFPowerPointExtractorDecorator,class,20,22,2,20,42,5,0,27,0,0.5952381,1.0,1.0,6,0,1,3,2,0,3,0,0,0,7,2,0,7,0,0,6,0,0,303,2,8,10,12,0,12,8,35,0,25,5,0,4,0,111,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-langdetect\tika-langdetect-test-commons\src\main\java\org\apache\tika\langdetect\LanguageDetectorTest.java,org.apache.tika.langdetect.LanguageDetectorTest,class,2,7,5,2,12,1,1,17,10,0.0,0.0,0.0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,1,49,4,2,2,2,3,7,7,14,3,11,3,0,0,0,36,1025,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\renderer\PageBasedRenderResults.java,org.apache.tika.renderer.PageBasedRenderResults,class,3,3,0,3,5,2,0,6,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,21,1,0,2,0,0,0,0,4,0,3,2,0,0,0,16,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-pipes\tika-pipes-iterators\tika-pipes-iterator-solr\src\main\java\org\apache\tika\pipes\pipesiterator\solr\SolrPipesIterator.java,org.apache.tika.pipes.pipesiterator.solr.SolrPipesIterator,class,17,18,1,17,37,2,0,42,145,0.8757575,0.14761905,0.3857143,22,0,20,1,1,0,21,0,0,0,15,1,0,15,0,0,2,0,5,143,2,3,5,1,2,14,4,39,0,30,4,0,0,0,138,1,3
C:\Users\jprov\Documents\ck\target\tika\tika-batch\src\test\java\org\apache\tika\batch\fs\OutputStreamFactoryTest.java,org.apache.tika.batch.fs.OutputStreamFactoryTest,class,4,4,0,4,4,3,0,9,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,1,0,10,3,12,0,9,2,0,0,0,47,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-server\tika-server-core\src\main\java\org\apache\tika\server\core\TikaServerWatchDog.java,org.apache.tika.server.core.TikaServerWatchDog$ForkedProcess,innerclass,5,5,0,5,30,1,0,56,0,0.22222222,1.0,1.0,6,0,2,4,0,0,2,0,0,0,3,0,0,3,0,0,3,0,25,140,9,2,7,6,1,19,14,28,9,23,4,0,0,0,75,2,4
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\chm\ChmCommons.java,org.apache.tika.parser.microsoft.chm.ChmCommons,class,9,24,15,9,75,1,0,17,91,0.9857143,0.0,0.0,14,13,12,2,0,0,12,0,1,0,5,5,4,1,0,0,5,0,7,221,41,6,16,1,8,40,59,33,15,19,3,0,3,0,151,1,1
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-miscoffice-module\src\main\java\org\apache\tika\parser\hwp\HwpTextExtractorV5.java,org.apache.tika.parser.hwp.HwpTextExtractorV5$SRand,innerclass,0,0,0,0,2,1,0,0,0,0.0,-1.0,-1.0,2,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10,1,0,0,0,2,0,4,2,3,1,0,0,0,0,7,10,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\test\java\org\apache\tika\parser\microsoft\JackcessParserTest.java,org.apache.tika.parser.microsoft.JackcessParserTest,class,9,9,0,9,9,2,0,14,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,84,0,1,0,6,0,32,4,28,2,21,2,0,0,4,83,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\test\java\org\apache\tika\parser\microsoft\chm\TestPmgiHeader.java,org.apache.tika.parser.microsoft.chm.TestPmgiHeader,class,4,4,0,4,5,1,0,6,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,14,0,0,1,0,2,0,1,3,0,2,0,0,0,0,19,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\onenote\ObjectInfoDependencyOverrideData.java,org.apache.tika.parser.microsoft.onenote.ObjectInfoDependencyOverrideData,class,1,4,3,1,10,1,0,0,35,0.8,0.11111111,0.11111111,10,0,10,0,0,0,10,0,0,0,5,0,0,0,0,5,0,0,0,42,10,0,0,0,0,0,0,7,0,5,0,0,0,0,18,0,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-xml-module\src\main\java\org\apache\tika\parser\xml\ElementMetadataHandler.java,org.apache.tika.parser.xml.ElementMetadataHandler,class,7,12,5,7,36,3,0,20,0,0.64772725,0.6727273,0.8181818,11,0,8,0,3,0,11,0,0,0,16,4,0,16,0,0,12,0,1,123,2,0,7,0,7,9,14,40,0,18,3,0,0,0,109,1,5
C:\Users\jprov\Documents\ck\target\tika\tika-eval\tika-eval-core\src\main\java\org\apache\tika\eval\core\tokens\AlphaIdeographFilterFactory.java,org.apache.tika.eval.core.tokens.AlphaIdeographFilterFactory$AlphaFilter,innerclass,5,5,0,5,4,2,0,5,1,0.5,0.0,0.0,2,0,1,0,1,0,2,0,0,0,2,0,0,2,0,0,2,0,1,14,2,0,2,0,0,0,0,3,0,3,1,0,0,0,30,10,0
